Unnamed: 0,year,input_string,sale_date,address,postal_code,ppr_county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description,date,formatted_address,accuracy,latitude,longitude,postcode,type,geo_county,electoral_district,electoral_district_id,region,small_area
205058,2017.0,"305C THE CRESCENT, BELGARD HEIGHTS, DUBLIN 24,Dublin,Ireland",06/01/2017,"305C THE CRESCENT, BELGARD HEIGHTS, DUBLIN 24",Dublin 24,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-06,"305 The Crescent, Belgard Heights, Dublin 24, D24 F6K8, Ireland",ROOFTOP,53.2975199,-6.3818097,D24 F6K8,street_address,South Dublin,Tallaght-Belgard,03029,Dublin,267137003
205063,2017.0,"30A ALL SAINTS RD, RAHENY, DUBLIN 5,Dublin,Ireland",02/06/2017,"30A ALL SAINTS RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,612000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-02,"30 All Saints Rd, Clontarf East, Dublin 5, D05 RY26, Ireland",ROOFTOP,53.3752696,-6.1838476,D05 RY26,street_address,Dublin City,Clontarf East A,02037,Dublin,268041005
205064,2017.0,"30A PEYTON CLOSE, STONEY LANE, RATHCOOLE,Dublin,Ireland",03/02/2017,"30A PEYTON CLOSE, STONEY LANE, RATHCOOLE",Dublin 24,Dublin,342000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,,,,,,,,,,,
205067,2017.0,"30DEANSTOWN PARK, FINGLAS WEST, DUBLIN 11,Dublin,Ireland",05/01/2017,"30DEANSTOWN PARK, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-05,"30 Deanstown Park, Finglas West, Dublin 11, D11 Y3V5, Ireland",ROOFTOP,53.3854731,-6.3163651,D11 Y3V5,street_address,Dublin City,Finglas South A,02054,Dublin,268066010
205077,2017.0,"31 BARTON RD WEST, RATHFARNHAM, DUBLIN 14,Dublin,Ireland",11/01/2017,"31 BARTON RD WEST, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,531777.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-11,"31 Barton Rd W, Rathfarnham, Dublin 14, D14 HC78, Ireland",ROOFTOP,53.2869207,-6.2795131,D14 HC78,street_address,South Dublin,Rathfarnham-Hermitage,03024,Dublin,267115008
205078,2017.0,"31 BEACH RD, SANDYMOUNT, DUBLIN 4,Dublin,Ireland",09/02/2017,"31 BEACH RD, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,725000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-09,"31 Beach Rd, Dublin 4, D04 H972, Ireland",ROOFTOP,53.3350095,-6.2148992,D04 H972,street_address,Dublin City,Pembroke East B,02126,Dublin,268111009
205079,2017.0,"31 BEAUMONT RD, WHITEHALL, DUBLIN 9,Dublin,Ireland",04/04/2017,"31 BEAUMONT RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,412000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-04,"31 Beaumont Cres, Beaumont, Dublin 9, D09 Y583, Ireland",ROOFTOP,53.3867759,-6.2272182,D09 Y583,street_address,Dublin City,Beaumont B,02022,Dublin,268022014
205082,2017.0,"31 BOROIMHE HAZEL, SWORDS, DUBLIN,Dublin,Ireland",10/03/2017,"31 BOROIMHE HAZEL, SWORDS, DUBLIN",,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"31 Boroimhe Hazel, Nevinstown West, Swords, Co. Dublin, K67 H590, Ireland",ROOFTOP,53.4431276,-6.2328093,K67 H590,street_address,Fingal,Swords-Forrest,04036,Dublin,267132011
205084,2017.0,"31 Ballygossan Park, Golf Links Road, Skerries,Dublin,Ireland",04/01/2017,"31 Ballygossan Park, Golf Links Road, Skerries",,Dublin,286343.61,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-01-04,,,,,,,,,,,
205096,2017.0,"31 CHERRY ORCHARD GREEN, CHERRY ORCHARD, BALLYFERMOT DUBLIN 10,Dublin,Ireland",04/01/2017,"31 CHERRY ORCHARD GREEN, CHERRY ORCHARD, BALLYFERMOT DUBLIN 10",Dublin 10,Dublin,161000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-04,"31 Cherry Orchard Green, Cherry Orchard, Dublin 10, D10 TK37, Ireland",ROOFTOP,53.3385898,-6.3784373,D10 TK37,street_address,Dublin City,Cherry Orchard A,02095,Dublin,268038001
205097,2017.0,"31 CHRISTCHURCH VIEW, CHRISTCHURCH, DUBLIN 8,Dublin,Ireland",02/05/2017,"31 CHRISTCHURCH VIEW, CHRISTCHURCH, DUBLIN 8",Dublin 8,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-02,"8 Christchurch Pl, Wood Quay, Dublin, Co. Dublin, Ireland",ROOFTOP,53.3434826,-6.2710628,,"church,establishment,place_of_worship,point_of_interest,premise",Dublin City,Wood Quay A,02161,Dublin,268161006
205103,2017.0,"31 DALEPARK RD, AYLESBURY TALLAGHT, DUBLIN 24,Dublin,Ireland",06/03/2017,"31 DALEPARK RD, AYLESBURY TALLAGHT, DUBLIN 24",Dublin 24,Dublin,263000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-06,,,,,,,,,,,
205122,2017.0,"31 GLENDOHER AVE, RATHFARNHAM, DUBLIN 16,Dublin,Ireland",02/02/2017,"31 GLENDOHER AVE, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-02,"31 Glendoher Ave, Rathfarnham, Dublin 16, D16 W2N0, Ireland",ROOFTOP,53.2854933,-6.2897637,D16 W2N0,street_address,South Dublin,Rathfarnham-St. Enda's,03025,Dublin,267116004
205123,2017.0,"31 GLENVARA PARK, KNOCKLYON, TEMPLEOGUE DUBLIN 16,Dublin,Ireland",01/05/2017,"31 GLENVARA PARK, KNOCKLYON, TEMPLEOGUE DUBLIN 16",Dublin 16,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-01,"31 Glenvara Park, Knocklyon, Dublin 16, D16 RF30, Ireland",ROOFTOP,53.2814064,-6.3291481,D16 RF30,street_address,South Dublin,Firhouse-Ballycullen,03012,Dublin,267085020
205124,2017.0,"31 GREENWOOD AVE, BLUNDEN DR MALAHIDE RD, DUBLIN 13,Dublin,Ireland",10/04/2017,"31 GREENWOOD AVE, BLUNDEN DR MALAHIDE RD, DUBLIN 13",Dublin 13,Dublin,307500.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-10,,,,,,,,,,,
205125,2017.0,"31 HAMPTON GARDENS DRIVE, BALBRIGGAN,Dublin,Ireland",01/03/2017,"31 HAMPTON GARDENS DRIVE, BALBRIGGAN",,Dublin,207048.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-01,"31 Hampton St, Balbriggan, Co. Dublin, K32 N523, Ireland",ROOFTOP,53.6076309,-6.1801513,K32 N523,street_address,Fingal,Balbriggan Urban,04003,Dublin,267003017
205136,2017.0,"31 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18,Dublin,Ireland",10/05/2017,"31 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18",Dublin 18,Dublin,330000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-10,"Apartment 34, Larkspur Hall, Levmoss Park, The Gallops, Dublin 18, Ireland",ROOFTOP,53.2636894,-6.1978649,,premise,Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092053
205140,2017.0,"31 Lower Baggot Street, Dublin 2,Dublin,Ireland",09/02/2017,"31 Lower Baggot Street, Dublin 2",Dublin 2,Dublin,375000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-09,"31 Baggot Street Lower, Dublin 2, Ireland",ROOFTOP,53.337428,-6.2502357,,street_address,Dublin City,Mansion House B,02118,Dublin,268097004
205159,2017.0,"31 Parkside Drive, Balgriffin, DUBLIN 17,Dublin,Ireland",09/05/2017,"31 Parkside Drive, Balgriffin, DUBLIN 17",Dublin 17,Dublin,276651.98,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-09,"Parkside Drive, Grange, Dublin, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.4069067,-6.1684839,,route,Dublin City,Grange A,02059,Dublin,268071024
205163,2017.0,"31 RIVERWOOD COURT, CARPENTERSTOWN, DUBLIN,Dublin,Ireland",11/01/2017,"31 RIVERWOOD COURT, CARPENTERSTOWN, DUBLIN",Dublin 15,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-11,"31 Riverwood Ct, Carpenterstown, Dublin 15, D15 TH2P, Ireland",ROOFTOP,53.3767742,-6.3963195,D15 TH2P,street_address,Fingal,Castleknock-Knockmaroon,04016,Dublin,267040043
205186,2017.0,"31 UPPER DRUMCONDRA ROAD, DRUMCONDRA, DUBLIN 9,Dublin,Ireland",02/01/2017,"31 UPPER DRUMCONDRA ROAD, DRUMCONDRA, DUBLIN 9",,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-02,"31 Drumcondra Rd Upper, Drumcondra, Dublin 9, D09 E3P3, Ireland",ROOFTOP,53.3729091,-6.2527799,D09 E3P3,street_address,Dublin City,Drumcondra South C,02049,Dublin,268060002
205192,2017.0,"31 WHITHORN GROVE, BEAUMOUNT, DUBLIN 9,Dublin,Ireland",10/02/2017,"31 WHITHORN GROVE, BEAUMOUNT, DUBLIN 9",Dublin 9,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-10,"31 Whitethorn Grove, Beaumont, Dublin 5, D05 X6R5, Ireland",ROOFTOP,53.3836026,-6.2184184,D05 X6R5,street_address,Dublin City,Beaumont D,02024,Dublin,268024007
205193,2017.0,"31 WILLOWS DR, CLONSILLA, DUBLIN 15,Dublin,Ireland",03/04/2017,"31 WILLOWS DR, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-03,"31 Willows Dr, Hartstown, Dublin 15, D15 VX7N, Ireland",ROOFTOP,53.388929,-6.416907,D15 VX7N,street_address,Fingal,Blanchardstown-Blakestown,04009,Dublin,267028027
205199,2017.0,"311 HAROLDS CROSS RD, HAROLDS CROSS, DUBLIN 6W,Dublin,Ireland",02/03/2017,"311 HAROLDS CROSS RD, HAROLDS CROSS, DUBLIN 6W",,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-02,"311 Harold's Cross Rd, Harold's Cross, Dublin 6W, Co. Dublin, D6W X036, Ireland",ROOFTOP,53.3161417,-6.2808949,D6W X036,street_address,Dublin City,Rathmines West E,02142,Dublin,268136008
205206,2017.0,"316 CLONTARF ROAD, CLONTARF, DUBLIN 3,Dublin,Ireland",03/04/2017,"316 CLONTARF ROAD, CLONTARF, DUBLIN 3",,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-03,"316 Clontarf Rd, Clontarf, Dublin 3, D03 XN52, Ireland",ROOFTOP,53.3606835,-6.183386,D03 XN52,street_address,Dublin City,Clontarf East B,02038,Dublin,268042007
205227,2017.0,"32 BARLEY HOUSE, CORK ST, DUBLIN 8,Dublin,Ireland",06/04/2017,"32 BARLEY HOUSE, CORK ST, DUBLIN 8",Dublin 8,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"The Barley House, Cork St, Merchants Quay, Dublin 8, Ireland",ROOFTOP,53.3376808,-6.2864909,,premise,Dublin City,Merchants Quay C,02121,Dublin,268100003
205235,2017.0,"32 BODEN HEATH, RATHFARHAM, DUBLIN 14,Dublin,Ireland",05/04/2017,"32 BODEN HEATH, RATHFARHAM, DUBLIN 14",Dublin 16,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-05,"32 Boden Heath, Ballyroan, Dublin, Ireland",RANGE_INTERPOLATED,53.2819368,-6.3027335,,street_address,South Dublin,Ballyboden,03002,Dublin,267013007
205238,2017.0,"32 Belarmine Grove, Belarmine Woods, Dublin 18,Dublin,Ireland",07/03/2017,"32 Belarmine Grove, Belarmine Woods, Dublin 18",Dublin 18,Dublin,387665.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-07,"Belarmine Ave, Kilgobbin Woods, Dublin, Ireland",GEOMETRIC_CENTER,53.2582737,-6.2162705,,"establishment,point_of_interest",Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092044
205242,2017.0,"32 CATHERINES CLOSE, CARMANS HALL, FRANCIS ST,Dublin,Ireland",01/05/2017,"32 CATHERINES CLOSE, CARMANS HALL, FRANCIS ST",Dublin 8,Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-01,,,,,,,,,,,
205246,2017.0,"32 CLONROSSE DR, ARD NA GREINE, DUBLIN 13,Dublin,Ireland",07/03/2017,"32 CLONROSSE DR, ARD NA GREINE, DUBLIN 13",Dublin 13,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"32 Clonrosse Dr, Ard Na Gr̩ine, Dublin 13, D13 X3F9, Ireland",ROOFTOP,53.3933528,-6.1832913,D13 X3F9,street_address,Dublin City,Ayrfield,02008,Dublin,268008007
205257,2017.0,"32 FOXBOROUGH DOWNES, LUCAN, DUBLIN,Dublin,Ireland",04/01/2017,"32 FOXBOROUGH DOWNES, LUCAN, DUBLIN",,Dublin,258000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-04,"32 Foxborough Downs, Balgaddy, Lucan, Co. Dublin, K78 PV38, Ireland",ROOFTOP,53.342382,-6.4263231,K78 PV38,street_address,South Dublin,Lucan-Esker,03015,Dublin,267100044
205266,2017.0,"32 Hollywoodrath Crescent, Hollystown, Dublin 15,Dublin,Ireland",10/03/2017,"32 Hollywoodrath Crescent, Hollystown, Dublin 15",Dublin 15,Dublin,259911.9,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-10,"32 Hollystown Park, Hollystown, Dublin 15, D15 C9X4, Ireland",ROOFTOP,53.4340699,-6.3848497,D15 C9X4,street_address,Fingal,The Ward,04041,Dublin,267158022
205274,2017.0,"32 LALLY ROAD, BALLYFERMOT, DUBLIN 10,Dublin,Ireland",10/05/2017,"32 LALLY ROAD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,171000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-10,"32 Lally Rd, Kilmainham, Dublin 10, D10 W589, Ireland",ROOFTOP,53.3419297,-6.3310848,D10 W589,street_address,Dublin City,Kilmainham A,02108,Dublin,268083010
205275,2017.0,"32 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18,Dublin,Ireland",02/06/2017,"32 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18",Dublin 18,Dublin,246000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-02,"Apartment 34, Larkspur Hall, Levmoss Park, The Gallops, Dublin 18, Ireland",ROOFTOP,53.2636894,-6.1978649,,premise,Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092053
205280,2017.0,"32 LOWER CAMDEN STREET, DUBLIN 2,Dublin,Ireland",05/05/2017,"32 LOWER CAMDEN STREET, DUBLIN 2",Dublin 2,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"32 Wexford St, Dublin 2, D02 VW44, Ireland",ROOFTOP,53.3369845,-6.2657973,D02 VW44,street_address,Dublin City,Royal Exchange A,02144,Dublin,268140005
205288,2017.0,"32 MAYWOOD LAWN, RAHENY, DUBLIN 5,Dublin,Ireland",06/02/2017,"32 MAYWOOD LAWN, RAHENY, DUBLIN 5",Dublin 5,Dublin,520000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-06,"32 Maywood Lawn, Raheny - St. Assam, Dublin 5, D05 AE97, Ireland",ROOFTOP,53.377366,-6.1657811,D05 AE97,street_address,Dublin City,Raheny-St. Assam,02087,Dublin,268126003
205292,2017.0,"32 MONASTERY GATE CLOSE, CLONDALKIN, DUBLIN 22,Dublin,Ireland",07/03/2017,"32 MONASTERY GATE CLOSE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"32 Monastery Gate Green, Redcow, Dublin 22, D22 C853, Ireland",ROOFTOP,53.3201526,-6.375577,D22 C853,street_address,South Dublin,Clondalkin-Monastery,03007,Dublin,267050013
205296,2017.0,"32 Neptune Block, Honeypark, Dun-Laoghaire,Dublin,Ireland",03/03/2017,"32 Neptune Block, Honeypark, Dun-Laoghaire",,Dublin,308370.04,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-03,"Neptune Lodge, Sandycove Point, D̼n Laoghaire, Dublin, Ireland",ROOFTOP,53.2890348,-6.114664,,premise,Dn Laoghaire-Rathdown,Dn Laoghaire-Sandycove,05050,Dublin,267076004
205297,2017.0,"32 OAKLANDS TERRACE, RATHGAR, DUBLIN 6,Dublin,Ireland",06/01/2017,"32 OAKLANDS TERRACE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,647000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-06,"32 Oaklands Terrace, Terenure, Dublin 6, D06 VW74, Ireland",ROOFTOP,53.3132235,-6.2795497,D06 VW74,street_address,Dublin City,Rathmines West E,02142,Dublin,268136001
205302,2017.0,"32 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3,Dublin,Ireland",06/01/2017,"32 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3",Dublin 3,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-06,"32 Philipsburgh Ave, Fionnradharc, Dublin 3, D03 E0E3, Ireland",ROOFTOP,53.3646978,-6.2396654,D03 E0E3,street_address,Dublin City,Clontarf West D,02045,Dublin,268049005
205303,2017.0,"32 PINEWOOD CRESCENT, GLASNEVIN, DUBLIN 2,Dublin,Ireland",11/01/2017,"32 PINEWOOD CRESCENT, GLASNEVIN, DUBLIN 2",Dublin 11,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-11,"32 Pinewood Cres, Ballymun, Dublin 11, D11 FH76, Ireland",ROOFTOP,53.3942036,-6.2770123,D11 FH76,street_address,Dublin City,Ballymun E,02019,Dublin,268019006
205304,2017.0,"32 PINTAIL HOUSE, REDCOURT OAKS, SEAFIELD RD EAST DUBLIN 3,Dublin,Ireland",01/01/2017,"32 PINTAIL HOUSE, REDCOURT OAKS, SEAFIELD RD EAST DUBLIN 3",Dublin 3,Dublin,352800.0,Yes,No,Second-Hand Dwelling house /Apartment,,2017-01-01,,,,,,,,,,,
205305,2017.0,"32 Parkside Avenue, Parkside, Malahide Road,Dublin,Ireland",10/02/2017,"32 Parkside Avenue, Parkside, Malahide Road",,Dublin,277533.03,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-10,"13 Malahide Rd, Balgriffin, Dublin, Ireland",ROOFTOP,53.4046281,-6.1665709,,"establishment,point_of_interest",Dublin City,Grange A,02059,Dublin,268071002
205317,2017.0,"32 STOCKING WOOD COPSE, STOCKING AVE, RATHFARNHAM,Dublin,Ireland",01/02/2017,"32 STOCKING WOOD COPSE, STOCKING AVE, RATHFARNHAM",Dublin 16,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-01,"Stocking Well Row, Rathfarnham, Dublin 16, Ireland",GEOMETRIC_CENTER,53.2727917,-6.3193542,,route,South Dublin,Firhouse-Ballycullen,03012,Dublin,267085014/02
205322,2017.0,"32 THE CLAYTON, THE GASWORKS, BARROW ST,Dublin,Ireland",12/04/2017,"32 THE CLAYTON, THE GASWORKS, BARROW ST",Dublin 4,Dublin,640000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,,,,,,,,,,,
205329,2017.0,"32 Usher Park, Knocksedan Demesne, Brackenstown,Dublin,Ireland",05/05/2017,"32 Usher Park, Knocksedan Demesne, Brackenstown",,Dublin,420000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-05,"32 Usher Park, Brackenstown, Co. Dublin, Ireland",RANGE_INTERPOLATED,53.453242,-6.2604824,,street_address,Fingal,Swords-Forrest,04036,Dublin,267132001
205333,2017.0,"32 Wilkins View, Templemanor Drive, Walkinstown,Dublin,Ireland",12/04/2017,"32 Wilkins View, Templemanor Drive, Walkinstown",,Dublin,396480.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2017-04-12,,,,,,,,,,,
205335,2017.0,"32 belarmine lawns, belarmine woods, stepaside,Dublin,Ireland",11/04/2017,"32 belarmine lawns, belarmine woods, stepaside",,Dublin,387665.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017-04-11,"Belarmine Ave, Kilgobbin Woods, Dublin, Ireland",GEOMETRIC_CENTER,53.2582737,-6.2162705,,"establishment,point_of_interest",Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092044
205345,2017.0,"327 NORTH CIRCULAR RD, DUBLIN 7, DUBLIN,Dublin,Ireland",08/05/2017,"327 NORTH CIRCULAR RD, DUBLIN 7, DUBLIN",Dublin 7,Dublin,650000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-08,"327 N Circular Rd, Phibsborough, Dublin 7, D07 Y8NV, Ireland",ROOFTOP,53.3610088,-6.2749919,D07 Y8NV,street_address,Dublin City,Cabra East A,02030,Dublin,268030018
205349,2017.0,"33 ABBEYVALE GROVE, SWORDS, DUBLIN,Dublin,Ireland",07/04/2017,"33 ABBEYVALE GROVE, SWORDS, DUBLIN",,Dublin,279000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"33 Abbeyvale Grove, Mooretown, Swords, Co. Dublin, K67 R2V4, Ireland",ROOFTOP,53.4635773,-6.2525546,K67 R2V4,street_address,Fingal,Swords-Glasmore,04037,Dublin,267131021
205352,2017.0,"33 ARD RIGH RD, STONEYBATTER, DUBLIN 7,Dublin,Ireland",02/02/2017,"33 ARD RIGH RD, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-02,"33 Ard Righ Rd, Arbour Hill, Dublin 7, D07 Y7P8, Ireland",ROOFTOP,53.3510839,-6.2858412,D07 Y7P8,street_address,Dublin City,Arran Quay E,02005,Dublin,268005001
205359,2017.0,"33 BEACH PARK, PORTMARNOCK, DUBLIN,Dublin,Ireland",01/03/2017,"33 BEACH PARK, PORTMARNOCK, DUBLIN",Dublin 13,Dublin,620000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"33 Beach Park, Burrow, Portmarnock, Co. Dublin, D13 DT89, Ireland",ROOFTOP,53.4285669,-6.1302301,D13 DT89,street_address,Fingal,Portmarnock North,04031,Dublin,267110012
205364,2017.0,"33 BELMONT GARDENS, DONNYBROOK, DUBLIN 4,Dublin,Ireland",10/03/2017,"33 BELMONT GARDENS, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,1035000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-10,"33 Belmont Gardens, Dublin 4, D04 W1W8, Ireland",ROOFTOP,53.3197558,-6.2396954,D04 W1W8,street_address,Dublin City,Rathmines East B,02135,Dublin,268129020
205372,2017.0,"33 Belarmine Grove, Belarmine Woods, Stepaside,Dublin,Ireland",03/01/2017,"33 Belarmine Grove, Belarmine Woods, Stepaside",,Dublin,348018.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-01-03,"Belarmine Ave, Kilgobbin Woods, Dublin, Ireland",GEOMETRIC_CENTER,53.2582737,-6.2162705,,"establishment,point_of_interest",Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092044
205388,2017.0,"33 DRYNAM CRESCENT, DRYNAM HALL, KINSEALY,Dublin,Ireland",10/02/2017,"33 DRYNAM CRESCENT, DRYNAM HALL, KINSEALY",,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-10,"33 Drynam Cres, Drynam Hall, Swords, Co. Dublin, K67 K0Y6, Ireland",ROOFTOP,53.4428913,-6.1996404,K67 K0Y6,street_address,Fingal,Kinsaley,04026,Dublin,267099025
205389,2017.0,"33 Diswellstown Ave, Castleknock, Dublin 15,Dublin,Ireland",03/04/2017,"33 Diswellstown Ave, Castleknock, Dublin 15",Dublin 15,Dublin,409691.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-04-03,"33 Castleknock Ave, Blanchardstown, Dublin 15, D15 PP82, Ireland",ROOFTOP,53.377835,-6.3749291,D15 PP82,street_address,Fingal,Castleknock-Knockmaroon,04016,Dublin,267040012
205390,2017.0,"33 Dodderbrook Avenue, Ballycullen,Dublin,Ireland",05/05/2017,"33 Dodderbrook Avenue, Ballycullen",Dublin 24,Dublin,295154.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-05,"Oldcourt Rd, Oldcourt, Dublin, Ireland",GEOMETRIC_CENTER,53.2700459,-6.3415907,,"establishment,general_contractor,point_of_interest",South Dublin,Firhouse Village,03014,Dublin,267084004
205407,2017.0,"33 GRANGEMORE GROVE, DONAGHMEDE, DUBLIN 13,Dublin,Ireland",07/06/2017,"33 GRANGEMORE GROVE, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-07,"33 Grangemore Grove, Donaghmede, Dublin 13, D13 K3T2, Ireland",ROOFTOP,53.3964924,-6.1629225,D13 K3T2,street_address,Dublin City,Grange A,02059,Dublin,268071007
205408,2017.0,"33 GRANVILLE ROAD, CABINTEELY, DUBLIN 18,Dublin,Ireland",08/06/2017,"33 GRANVILLE ROAD, CABINTEELY, DUBLIN 18",,Dublin,590000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-08,"33 Granville Rd, Glenageary, Dublin, A96 K124, Ireland",ROOFTOP,53.2638928,-6.1434483,A96 K124,street_address,Dn Laoghaire-Rathdown,Cabinteely-Granitefield,05018,Dublin,267036008
205410,2017.0,"33 Hollywoodrath Avenue, Hollywoodrath, Hollystown,Dublin,Ireland",08/05/2017,"33 Hollywoodrath Avenue, Hollywoodrath, Hollystown",Dublin 15,Dublin,263876.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-08,"Hollywoodrath Road, Hollywoodrath, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.4251366,-6.3745817,,route,Fingal,The Ward,04041,Dublin,267158012
205424,2017.0,"33 LLEWELLYN COURT, RATHFARNHAM, DUBLIN 16,Dublin,Ireland",05/05/2017,"33 LLEWELLYN COURT, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,418000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"33 Llewellyn Ct, Rathfarnham, Dublin 16, D16 T680, Ireland",ROOFTOP,53.2822876,-6.2640919,D16 T680,street_address,Dn Laoghaire-Rathdown,Ballinteer-Marley,05003,Dublin,267010008
